rank,id,name,number,dna_value,rarity_score,status
548,aa44ef0f21e27111b8bc9e5d519622cf25e1d00b00d2c73db9257cbe18d4355ci2,OrdiMutants #2524,2524.0,Gen 1,239.19414422886,rare
549,8f11ddf307159b93cb5d2b0cb33e269363f18b7fbbe92a411dc34fd14d1c6126i0,OrdiMutants #2228,2228.0,Gen 1,238.9429765507264,rare
550,6ee881bc4111c2bf9e445cf612cbf40b416d15ba4195d88def840c7163ca951ci4,OrdiMutants #639,639.0,Gen 1,238.66060080212816,rare
551,740deea03972ed082a3bf91100ef754cd5178b4e95fbe7db86bdc17f02df90fdi3,OrdiMutants #909,909.0,Gen 1,238.5381290062014,rare
552,610e0fdacf7f8c01cbee01dd49c309c458e31861f48b2be34fe9cd0c1051aaa4i0,OrdiMutants #2410,2410.0,Gen 1,238.3541507735177,rare
553,80dda00e6b26dcfd3c671f65bd28a884df8cdae2f55cbf1ff5c9aed93d47210bi8,OrdiMutants #2586,2586.0,Gen 1,238.084232247751,rare
554,e76448aeabeef1c9a962ce99ef12937d82ce4221bd7071bd192d9a0b6ae430e6i6,OrdiMutants #2926,2926.0,Gen 1,237.96561758597355,rare
555,7af7901172878cd529fedbf5b9d3f52399be3da2ed5c53f64fb313d30d6a30aai5,OrdiMutants #1595,1595.0,Gen 1,237.9179032187832,rare
556,bdbbb9e8f70601bb35b866b624f8e39b60b884eb6c105599af252d08de492006i3,OrdiMutants #441,441.0,Gen 1,237.75133089311728,rare
557,f044badab04687b0f3c7318302151f0bfdc22f7cd96e76705665ff3454cc4bd5i2,OrdiMutants #3949,3949.0,Gen 1,237.69094713705107,rare
558,ba948705eafa2c33beaa2db4c1cf81d86f8e2d8a79ff9bcddac88c53dbb81867i1,OrdiMutants #1199,1199.0,Gen 1,237.5439126999161,rare
559,b69d57f9b012a2414090a3712df817b24fb6f225cd9149cacbea58b40f5fd08di0,OrdiMutants #37,37.0,Gen 1,237.14083306213237,rare
560,eb22ea47868c8022da6a36abb442b450b49062206a7907db726889c584292a18i2,OrdiMutants #799,799.0,Gen 1,237.09522171919696,rare
561,7fdbbec65b08988e22add9b4b6989486d033e1b63d4ecdecd6727947e1741393i3,OrdiMutants #252,252.0,Gen 1,237.0604594179467,rare
562,25e1d2a16fd1ec24044ba7b63aef28a02fdb62498e77c4d79b4b8eb5688b022ei3,OrdiMutants #2484,2484.0,Gen 1,237.0475050087018,rare
563,65698ad7b3cb7c4f5737438dbb8db7d205a5564a6f9b9f3023f7244f995a409ci0,OrdiMutants #275,275.0,Gen 1,236.98220879442675,rare
564,fd5d521be0005d359bcf656081d4a926385db3147b78ce00591107839dfa8604i4,OrdiMutants #3993,3993.0,Gen 1,236.87588303462348,rare
565,c78b62742c523ced906be2923d47f737b3f88eb2b0032ddc884bd0c275c7ae9di0,OrdiMutants #3158,3158.0,Gen 1,236.8398658099484,rare
566,3bcb15e8fb04689eed6cf78b29bb5c80d0fd7ea85442becf6d760cc3c2fded77i4,OrdiMutants #2460,2460.0,Gen 1,236.6570671011629,rare
567,59fc7ca00418632847ed0d1d22a28866c680c35276af3b5c0f2b294c7ce3e426i0,OrdiMutants #3334,3334.0,Gen 1,236.625861732249,rare
568,b3d7d8db26f674bafd0cc7e40a016694cf57cfec979b1ddd5bd6c0233e9ff279i1,OrdiMutants #386,386.0,Gen 1,236.61191723238247,rare
569,b19ecb25aa357cf9b708edf5c84cb2de2b1d94df614bbd0869b47cc895612cc4i1,OrdiMutants #831,831.0,Gen 1,236.5929623439804,rare
570,73a64fb78a7ab73c4ab4276eb643158dcf83b06a85428efe1d17a942881603d2i0,OrdiMutants #1985,1985.0,Gen 1,236.4190502261574,rare
571,2aeee06f1e2c8f4846bb0cab5145bf81b79cbda4be1771441620331d11382761i3,OrdiMutants #3916,3916.0,Gen 1,236.40054394619125,rare
572,3ec91d002aa86a9b1bd2c0214c4ff1e64576bde1324834fa03a0947efe8bff72i5,OrdiMutants #1112,1112.0,Gen 1,236.13313408753191,rare
573,047b502217f6d14cd0e07a724aec13e868d25a69f2c155c4c65099b6137b8683i0,OrdiMutants #1830,1830.0,Gen 1,236.09753601237472,rare
574,6434ea5db912e2e02dba7577f0fb125d4bd87ce33548d6ab148e072aa8de57c9i1,OrdiMutants #2149,2149.0,Gen 1,236.0957911240868,rare
575,49bdcb91f23312dfa63d5e508f5333ff58cf6501e57cbadf7e8cfefc5a1eb35ai5,OrdiMutants #2062,2062.0,Gen 1,235.84143975110447,rare
576,b034ea491f0c69b5e8170150bfac46bd371091efbd08035b32a20a5035a592b2i6,OrdiMutants #1996,1996.0,Gen 1,235.7711455461645,rare
577,649f5327c96aa142c2faa4cd9e75614900db9fa32f34b4d19a440ae2f8151229i0,OrdiMutants #361,361.0,Gen 1,235.7102254453941,rare
578,893e77b600845c5d4f11b50e867a7962cebb944e8f52d35b8e8a84a0fafccad7i0,OrdiMutants #2229,2229.0,Gen 1,235.61895327624717,rare
579,a6c0c1871b525bd3f3b2c4a794c14c64781a475cc15ffb6d0abab5515c8d7e92i1,OrdiMutants #619,619.0,Gen 1,235.48597627641067,rare
580,fd2d30e0f0b6a69b4d14db1e543996203d1a672cf8c2d782d28518f2e28095e2i4,OrdiMutants #3058,3058.0,Gen 1,235.15419758848824,rare
581,d677278448aef01287c3cc56f5644b7e61a021df650abc4b3b9b5b99e882f5d6i4,OrdiMutants #2740,2740.0,Gen 1,235.03027852243696,rare
582,9ed7e28e3bba5a1fa1bbe2f8342939edd64441f9780d677cd7e87a924ff0af16i0,ORDIMUTANT OG#105,105.0,OG,235.00580332782351,rare
583,0fb679d86188b960f294ad0a674a5aac3bd9f6a7851cd6466fe3c795af37800ci2,OrdiMutants #3637,3637.0,Gen 1,234.87759009860804,rare
584,2826492ae5b449400e535037d6eb350ef99cacdb92492796228d689f68007ea3i3,OrdiMutants #3290,3290.0,Gen 1,234.82223971479067,rare
585,a2ebb29a9384dee0bb081eeafe0e90d92ae9ee10ccb54115a0de500bfb19dd87i0,OrdiMutants #930,930.0,Gen 1,234.77250964116072,rare
586,c9fb53b37c63adf6537c6270f8b89674c6960ae2887ce91c6ce5bb0abdb491bci0,OrdiMutants #421,421.0,Gen 1,234.7570187451336,rare
587,6a01d96cd197575d1a986c4af497cce33ef878b5715b225bea3735175061f0eei4,OrdiMutants #509,509.0,Gen 1,234.75697183248164,rare
588,cda7ff63b4fac468a8f3a9aad0d5dc38d4f547141b3cafb64761fac9bd051755i3,OrdiMutants #2824,2824.0,Gen 1,234.4091942164148,rare
589,de2c0065b6935c3482e0fd407f9df5d1df182af8f9950f8f6b38113e5427a56bi5,OrdiMutants #217,217.0,Gen 1,234.18705017376635,rare
590,9a9c4540042eeb1ea1f438e020f485fed91f094979e6c40276fd22b07eedaf6bi3,OrdiMutants #3414,3414.0,Gen 1,234.1751553552535,rare
591,4f097ec9c66dcb03b8671d30fbb55184bf85e50c70a04627d865054e7df7da0di0,OrdiMutants #3663,3663.0,Gen 1,234.1623262010339,rare
592,c8c5202070772d7c1291df27fdb8097e879ebb3fab13fe96119c6090a26e9150i0,ORDIMUTANT OG#57,57.0,OG,234.1581482563301,rare
593,dbaea70b3489e9f5d491217fb0d8a07d20c7a8b04b5850c03b692cb71e82392ai3,OrdiMutants #665,665.0,Gen 1,233.89203247730447,rare
594,c535f643ae6cca311e392d3e07d960be971d7a75e944ac89602008fa33c97382i1,OrdiMutants #631,631.0,Gen 1,233.81317676394983,rare
595,6de21bd3a623b64ec539bc2b2fa376183f7ff2f47a16e8dd828511a0707a27cei0,OrdiMutants #3462,3462.0,Gen 1,233.47713417357775,rare
596,0a0795a25700eb9a4a7622c6678ebb5f306795ec269b1a7fbaf2cc7e274657a7i4,OrdiMutants #1646,1646.0,Gen 1,233.45335334732763,rare
597,9a9c4540042eeb1ea1f438e020f485fed91f094979e6c40276fd22b07eedaf6bi5,OrdiMutants #2165,2165.0,Gen 1,233.4394896927568,rare
598,6094727db6b50e92eac6269401f604db9f40d22bc95dcd7745ab7c50dd58e82bi0,OrdiMutants #424,424.0,Gen 1,233.07959205978344,rare
599,0a0795a25700eb9a4a7622c6678ebb5f306795ec269b1a7fbaf2cc7e274657a7i2,OrdiMutants #2648,2648.0,Gen 1,233.0113400251261,rare
600,4f097ec9c66dcb03b8671d30fbb55184bf85e50c70a04627d865054e7df7da0di7,OrdiMutants #2134,2134.0,Gen 1,232.9888363156217,rare
601,be37306c0619b4fcb3e389b756c92f501c50212396b8f8142d8255c7f82fa38di4,OrdiMutants #3644,3644.0,Gen 1,232.9622112414065,rare
602,b34ef45bfc536d2d927276760783d60fe688e7ab33c18a7f03dc6239ddf03fd1i2,OrdiMutants #180,180.0,Gen 1,232.86141803268544,rare
603,2184e18a6831421c128069e7b959cc95a6253ec82f4521183c1257b56e00779ai0,OrdiMutants #785,785.0,Gen 1,232.7771213119161,rare
604,2bb59cd1571216f8d4f792151dc3ec08e0e3621c00cbeba864e60d097c20ae15i5,OrdiMutants #65,65.0,Gen 1,232.7076718473671,rare
605,ec0dc9c297f7272811e7f5cd7bee2e818465e1fc863ec5b932c8f58bc2679c11i4,OrdiMutants #3618,3618.0,Gen 1,232.5215546202136,rare
606,d46b5ba887c39de83b9f7c9fe17e27ba7aa911b4e1d00c1c3117534679a7dab3i0,OrdiMutants #3725,3725.0,Gen 1,232.5096328977175,rare
607,7e9797b963b430a493aa5f2270a288d1c30ac2cbb683d6ee5909cf0e7dce8b0fi3,OrdiMutants #3398,3398.0,Gen 1,232.47822959240983,rare
608,047b502217f6d14cd0e07a724aec13e868d25a69f2c155c4c65099b6137b8683i2,OrdiMutants #1251,1251.0,Gen 1,232.38096389530776,rare
609,bff9798cc6ded6717fd904ae278e100d650f7fb7869907b9b076b8ac742d865fi0,OrdiMutants #3418,3418.0,Gen 1,232.38078385339884,rare
610,8f8e7ddebbd7dacd414a0cce194e2a77e4188a48d25d293e89cde111876ddafbi0,ORDIMUTANT OG#135,135.0,OG,232.11533029920108,rare
611,faca4a368c281e7a0ad855a8c7992b215d2687f80132b559fbed4e92edc2e763i7,OrdiMutants #3291,3291.0,Gen 1,232.02824777814425,rare
612,8293581f9fcf92d59faee6d8c9c2acdbf2fdc6c071f295fd71fdc4a2e4b49265i3,OrdiMutants #249,249.0,Gen 1,232.02202314505087,rare
613,0fb679d86188b960f294ad0a674a5aac3bd9f6a7851cd6466fe3c795af37800ci0,OrdiMutants #4242,4242.0,Gen 1,232.01306924294315,rare
614,51e6f36cc0a7b5bdff3b81fdc8d1213e745eb6469af516752010ce3a6569121ei0,OrdiMutants #1569,1569.0,Gen 1,231.8662297471678,rare
615,f5353e20f5a1f1a50891c82b129a99883977b703f1f0e059ea4d5d570b2d307bi1,OrdiMutants #1635,1635.0,Gen 1,231.7636338784596,rare
616,c78b62742c523ced906be2923d47f737b3f88eb2b0032ddc884bd0c275c7ae9di2,OrdiMutants #2257,2257.0,Gen 1,231.74976306838377,rare
617,a3666898fd3fef9b2fdd14b6c7dc112f76ca408ce4d10ad4388fb40e924209b2i0,OrdiMutants #1167,1167.0,Gen 1,231.6301731469529,rare
618,0baf5955590ccbf7da280a3ba78ec68a7e943e9d6b419bd49f82c3856e7866e4i4,OrdiMutants #2502,2502.0,Gen 1,231.61507025412723,rare
619,f2e4bd485b0a12bdb6dafc5e4cd4bf8110d8abdc841a65451ac162a2d4937218i1,OrdiMutants #617,617.0,Gen 1,231.5175272567197,rare
620,23b6479beee683c70554db0c363a3f677de34d50ac3d1ee7f535fc6b0e27977ai2,OrdiMutants #2885,2885.0,Gen 1,231.4181419991448,rare
621,b9be08c7da246341d46ec56188bbe5440621d3abc1bbe1c2abc0f54cff7ecbc1i0,OrdiMutants #942,942.0,Gen 1,231.19519062125616,rare
622,a62a3a45b5d3880b0d0e14ef357594fbe38782773718ea4339cccedbc487c20bi7,OrdiMutants #3858,3858.0,Gen 1,231.130596211599,rare
623,c9a94fb7ef880c7f1b8965fdfe11b2f833d9520de27b0d143103766be8cd0cc2i7,OrdiMutants #2457,2457.0,Gen 1,231.1288659359962,rare
624,695377975be6fd8ede0afcae48cf905e0c8de038d3472ac1343d3ce200b9fe04i6,OrdiMutants #1597,1597.0,Gen 1,230.62860753779407,rare
625,ec59601a6cb45d0bb156c278a2658a4570366ae8e7a9d54efc8af6dd8f17a266i3,OrdiMutants #2136,2136.0,Gen 1,230.62005646536852,rare
626,4c6936c2eef04c331283f80328d9dd3a759fa1130dd5024ed1d6c78fe9174b15i3,OrdiMutants #3974,3974.0,Gen 1,230.5187936190981,rare
627,649f5327c96aa142c2faa4cd9e75614900db9fa32f34b4d19a440ae2f8151229i1,OrdiMutants #2761,2761.0,Gen 1,230.5093638166917,rare
628,964ab852df94829cadebd823af1b38beb88b3aca192844c0fc50bd76d297fd9fi2,OrdiMutants #178,178.0,Gen 1,230.45623139391475,rare
629,b34ef45bfc536d2d927276760783d60fe688e7ab33c18a7f03dc6239ddf03fd1i1,OrdiMutants #63,63.0,Gen 1,230.37053695167,rare
630,b0aaddc1cd9a0388bff90bf0307fa83e9418a6e3f44fe6fa379eaa22ec9ad63ai2,OrdiMutants #602,602.0,Gen 1,230.3021427554684,rare
631,a58fbff53d54df5c759faaa1aad8ed97d8a5b1d5456d8575466db3458e08ea4ai0,OrdiMutants #278,278.0,Gen 1,230.191837442102,rare
632,9cfdfdc9c20c08898320223606417ec62cfa179c02ded6234283fcdea3dd069di2,OrdiMutants #368,368.0,Gen 1,230.1830125550425,rare
633,8aa68825c346a973662694ee25f5c764bdbd42422b474a83670838ac3264ed92i4,OrdiMutants #1570,1570.0,Gen 1,230.10093022956573,rare
634,2183b397abd215aaef4fc109a6a1e72e5cbe9258b3001c09f4e56474bcc93807i3,OrdiMutants #2082,2082.0,Gen 1,230.0798639597116,rare
635,1d1ce5ece8cdb2bbd0a1dd238d2874279a9b959ce2e2c30f2cf0f0d99d494a0bi0,OrdiMutants #376,376.0,Gen 1,229.92031188177663,rare
636,9d081ab8f71848892f18dd8c31110c8e3ac77fc5cd225a07cd88aa925646d082i0,OrdiMutants #3539,3539.0,Gen 1,229.88168384083085,rare
637,b54671e4da8ca8ce6f81e4e05be83b6f58c0831bd0216722c64105ba4f7df507i0,OrdiMutants #2260,2260.0,Gen 1,229.80230424269584,rare
638,28fb4c434b2f98ff45c655958aa14a1923264ed0a09c3a80dc1205a155b9e306i1,OrdiMutants #1724,1724.0,Gen 1,229.7866122895427,rare
639,a89bca012e62582c68df2ee58e50fdd35b4704624bc5dd7a9d09a7fa92652881i2,OrdiMutants #2574,2574.0,Gen 1,229.67102999971604,rare
640,b34ef45bfc536d2d927276760783d60fe688e7ab33c18a7f03dc6239ddf03fd1i6,OrdiMutants #388,388.0,Gen 1,229.5601353139091,rare
641,5ac8ba5aba6af7035f0f8e79a738567de54b081c0f5e50613478662e5fa7ae23i1,OrdiMutants #2933,2933.0,Gen 1,229.54133998715324,rare
642,ce806f443740d76dce012b9110d83a4e95957dc40c25109e2aebb0a2bfefe8a1i1,OrdiMutants #2904,2904.0,Gen 1,229.52575553446772,rare
643,89a2d76840c7db0a753ebe533e1f21e78e2af3ef411b24a2940478d83f1db1b0i0,ORDIMUTANT OG#34,34.0,OG,229.4591904147082,rare
644,714f4d970facc6db69444575c35c423cb5b5300ba9e39f7320e48f7cfcb64ca8i0,OrdiMutants #3131,3131.0,Gen 1,229.36261155881573,rare
645,ffeff8c1beaa4494fbd00845ef423dde2300c06ccbc9a4d5a84baba8d6b9bdb8i7,OrdiMutants #2052,2052.0,Gen 1,229.26530758479,rare
646,bf41d0f9aba6c7a4afc658b93634754f79b899fde666ef347db9434c762ca487i4,OrdiMutants #4155,4155.0,Gen 1,229.14935267666047,rare
647,9d081ab8f71848892f18dd8c31110c8e3ac77fc5cd225a07cd88aa925646d082i1,OrdiMutants #2787,2787.0,Gen 1,228.95293362362173,rare
648,fbd55cdd65e1b643cea5b45c890cfaf0c61c4c0cd5576bd37eb3e13529e2a81ai7,OrdiMutants #1148,1148.0,Gen 1,228.89631756101252,rare
649,075380d17091854002d76cd4c07bbad9298a50297c36b44207e1338d039d8fc1i1,OrdiMutants #358,358.0,Gen 1,228.87797345771517,rare
650,fd5d521be0005d359bcf656081d4a926385db3147b78ce00591107839dfa8604i5,OrdiMutants #345,345.0,Gen 1,228.8660360231937,rare
651,3ec91d002aa86a9b1bd2c0214c4ff1e64576bde1324834fa03a0947efe8bff72i1,OrdiMutants #2949,2949.0,Gen 1,228.8560182196396,rare
652,8e0b9bf8247a4a2b9fa6fae456e89ec8fb52a224e93f737dbfc40c947c5b6196i0,OrdiMutants #458,458.0,Gen 1,228.791002202765,rare
653,0480501100aa16b57cc43bd38429c73050f2a4218e5e1728e7501596a84aaccbi0,OrdiMutants #1757,1757.0,Gen 1,228.75536414560955,rare
654,30fae0f16a20f4060003599fad21f25e185c614f93de103d2646d18199ce0cc8i0,OrdiMutants #227,227.0,Gen 1,228.7130635272788,rare
655,078616463a7f605a66e2a0d16f180d3bacc80e83db1b76a9eb7efd4338eb5b53i0,OrdiMutants #2164,2164.0,Gen 1,228.68621388756492,rare
656,036321ec2471fa9b3275ce9c31d6e1eaaface6f24fa6865978207afa0b911696i1,OrdiMutants #558,558.0,Gen 1,228.64074659629543,rare
657,192ddcda34a6d39c6e38b06ec0ca22c92cee5473f93465e5acaa6cb4e36bc903i1,OrdiMutants #614,614.0,Gen 1,228.31831739883083,rare
658,c78b62742c523ced906be2923d47f737b3f88eb2b0032ddc884bd0c275c7ae9di3,OrdiMutants #3482,3482.0,Gen 1,228.1835078937419,rare
659,774a3e6541656ddb9829e456fa2409a7160e588a45c75c66fa6f6b2f74ae2f6ci1,OrdiMutants #816,816.0,Gen 1,228.02961466024544,rare
660,24341949f5d1dab23e6db70bded095a06857e04d7b71a8079ab6e0a8671cce36i0,OrdiMutants #555,555.0,Gen 1,227.99566325698956,rare
661,23eb7c865ed3c72f2dd06a462045dd06d006e202669e9c785470740c550f508bi1,OrdiMutants #2299,2299.0,Gen 1,227.93931166362407,rare
662,c31136ff7cc7b88af6b6d899eb639121f2659eab4af71b9aa16ae4104444730fi0,OrdiMutants #2371,2371.0,Gen 1,227.92387933029423,rare
663,deeb8edaabf116e2a651c4b8fa6db437e11feeec4b53db9b4af4afb8e848148ai0,OrdiMutants #952,952.0,Gen 1,227.8872014289254,rare
664,6d6b8430f42bb8ae0c310075bbba784292f6df8317bfd516372f5ecb95f6aa72i4,OrdiMutants #2715,2715.0,Gen 1,227.8260382075886,rare
665,7af7901172878cd529fedbf5b9d3f52399be3da2ed5c53f64fb313d30d6a30aai2,OrdiMutants #4097,4097.0,Gen 1,227.77332172396905,rare
666,21ff945caabdfe61f4e93519c19eccca3c2021ae62dc1d9ab8e7c834969aca4di4,OrdiMutants #60,60.0,Gen 1,227.613582814262,rare
667,f9fb9890f027caae23e47064de536dd747640cb143883344c6fc38b2ae07fccfi2,OrdiMutants #1437,1437.0,Gen 1,227.57360243069164,rare
668,ea70bc126895111d15256e687fe37c9896d6c4cc2767d0e79a864ac86d4262d2i0,OrdiMutants #466,466.0,Gen 1,227.5069963469228,uncommon
669,eb22ea47868c8022da6a36abb442b450b49062206a7907db726889c584292a18i0,OrdiMutants #3655,3655.0,Gen 1,227.37381211727015,uncommon
670,faca4a368c281e7a0ad855a8c7992b215d2687f80132b559fbed4e92edc2e763i6,OrdiMutants #3502,3502.0,Gen 1,227.34930044846948,uncommon
671,ab1929d38269904d7467f696c7de49a68fdb0a2b798aa250ea794a9add597ff5i1,OrdiMutants #3170,3170.0,Gen 1,227.31918626397413,uncommon
672,e94c7f3cb6ab449e0d45a8519c573b5e600217790188f457a4d33fe250d8420ai1,OrdiMutants #2775,2775.0,Gen 1,227.3137519055045,uncommon
673,d4ee95e61962f96fe4d3ed842b356d1b766e1d7356de9e25e14e0a7affaffd82i0,ORDIMUTANT OG#119,119.0,OG,227.29344233198373,uncommon
674,301eef7353b0f1ef0a4ed18e663cc485628a7b4dc75423c2902b149ce316230ei1,OrdiMutants #153,153.0,Gen 1,227.28280273002983,uncommon
675,451371395f7b42d3b5ff00fc3004cac5f3942c4ae34c47025654316dcf0c2035i2,OrdiMutants #1872,1872.0,Gen 1,227.2685059248152,uncommon
676,bdbbb9e8f70601bb35b866b624f8e39b60b884eb6c105599af252d08de492006i1,OrdiMutants #287,287.0,Gen 1,227.1761713244356,uncommon
677,66751337af532fd372895f15b1e7132e039765bdb1aacf817e15d73c3d205020i1,OrdiMutants #2034,2034.0,Gen 1,227.17381256954727,uncommon
678,f5353e20f5a1f1a50891c82b129a99883977b703f1f0e059ea4d5d570b2d307bi2,OrdiMutants #4208,4208.0,Gen 1,227.14419633972932,uncommon
679,194cc50f3cf03186a6415f8af4e854b439155cb5e15a8ddbd94296f6406cba83i0,ORDIMUTANT OG#29,29.0,OG,227.11540953470023,uncommon
680,f2e4bd485b0a12bdb6dafc5e4cd4bf8110d8abdc841a65451ac162a2d4937218i3,OrdiMutants #3468,3468.0,Gen 1,227.10559000385416,uncommon
681,24341949f5d1dab23e6db70bded095a06857e04d7b71a8079ab6e0a8671cce36i6,OrdiMutants #4083,4083.0,Gen 1,227.10167483651355,uncommon
682,98bee4a86d5b0704b688e0e396e4ec0c552d88495621fa0c0235a2e73c8bf1bfi2,OrdiMutants #12,12.0,Gen 1,227.03672659583347,uncommon
683,5679dc03fa7df2d35c872ff497d3e1b8ad436dc061468a13e71d015ded2a1191i1,OrdiMutants #630,630.0,Gen 1,226.70216795719887,uncommon
684,fac09b2b8ab8c3c20ef70758702d63e329587169fed8ef5a0af2376530f9ce72i5,OrdiMutants #3076,3076.0,Gen 1,226.320792388111,uncommon
685,340076391d2d341df615f73b2cb71e354697098bb14915220959c609f5e8ca27i2,OrdiMutants #3842,3842.0,Gen 1,226.246913301752,uncommon
686,09c77a3da5cc061eeeb560ebfe08f322f69f17f7d5f4dd93e54d7bcb0864ff6ai0,OrdiMutants #1134,1134.0,Gen 1,226.12333759649985,uncommon
687,a77cc66b6b0c7554477e35a7973292c3ec1011a59810931b830b087535e1e6b5i0,ORDIMUTANT #4311,4311.0,Gen 1,226.115155378902,uncommon
688,2183b397abd215aaef4fc109a6a1e72e5cbe9258b3001c09f4e56474bcc93807i2,OrdiMutants #2280,2280.0,Gen 1,225.98904526197688,uncommon
689,78091c65a51ac6f8b9cb938266b6cd19324a7825b3aa673c3f8c5362d7ac4afai1,OrdiMutants #3932,3932.0,Gen 1,225.8995138548329,uncommon
690,f09c0bbedaf70f4f91d792f9d32a2ae3978334962d61eba5806a04becab79d32i0,OrdiMutants #1542,1542.0,Gen 1,225.8715357172628,uncommon
691,0194a28523007985a5dfea8fad98a4ee3e86854bca7418c3ba969bc6089588d7i1,OrdiMutants #3153,3153.0,Gen 1,225.76112168211392,uncommon
692,5fa2c564aca88a0767836d670a161c324480038d75f2d57c9a3c826aa1b6dadai6,OrdiMutants #2445,2445.0,Gen 1,225.73747382378824,uncommon
693,85469fb920d2693810e1f9bfe5f3c3f2fa3e60f750db4530811bafd24f5e9e57i3,OrdiMutants #2781,2781.0,Gen 1,225.6890341792796,uncommon
694,b814f5c0845bba745d30a3a519e9966eff2befd8f91bd13a31f982eef16f57edi2,OrdiMutants #1888,1888.0,Gen 1,225.6281783404665,uncommon
695,52b5a1488fbe62f0138407a574bcc29a19dff15d0a7fb7b251cd9dfc5d257a20i8,OrdiMutants #480,480.0,Gen 1,225.58283453097468,uncommon
696,c9a94fb7ef880c7f1b8965fdfe11b2f833d9520de27b0d143103766be8cd0cc2i3,OrdiMutants #1621,1621.0,Gen 1,225.57039478237945,uncommon
697,51e6f36cc0a7b5bdff3b81fdc8d1213e745eb6469af516752010ce3a6569121ei8,OrdiMutants #2425,2425.0,Gen 1,225.52405672448367,uncommon
698,aa44ef0f21e27111b8bc9e5d519622cf25e1d00b00d2c73db9257cbe18d4355ci1,OrdiMutants #2002,2002.0,Gen 1,225.5147573919312,uncommon
699,227f95912505ee984379ff82f766e6427f49de28c2e148d38c29321957fda705i2,OrdiMutants #2311,2311.0,Gen 1,225.4436756463034,uncommon
700,8cd95ab1f673512007d464f3a2467dd19d52ab58321c386e1dd999259ad10fcci3,OrdiMutants #2031,2031.0,Gen 1,225.3553315511025,uncommon
701,8895037604c3f8b7e35bd8ee25c635825d0a07c4e17fe0e9709e43ba89fa94d1i0,OrdiMutants #557,557.0,Gen 1,225.2650843283412,uncommon
702,d05fa04ad0aabcdeef6ef18108b52509f3088ee6fa5341a07e00cec0de0b020di1,OrdiMutants #1029,1029.0,Gen 1,225.070020026883,uncommon
703,62b9ac6b5b215919b64dbc18711d7ae320c0d7fe03b61cfcf22ecebe5ce20c87i1,OrdiMutants #1516,1516.0,Gen 1,224.8731603501325,uncommon
704,fbaf930f8312c00ae908a55d38cfbe07c48bdf7ed09992637e0fc52be75bbc93i0,OrdiMutants #3376,3376.0,Gen 1,224.7646377170875,uncommon
705,695146747eb10767e13d264ec02100bbd2e2b4371e15ac6aa60bddd58d68c3d0i2,OrdiMutants #94,94.0,Gen 1,224.695147535642,uncommon
706,6aa4e5d9afcf5053b27e12ba92b995d6e3122c86238b2d3b9be22ae440168ab8i2,OrdiMutants #191,191.0,Gen 1,224.44295553102984,uncommon
707,d87e7f218f800c348bf83075abc06546eb3b060953957788c1a1b1b9ff23f6d1i4,OrdiMutants #3653,3653.0,Gen 1,224.23697166378912,uncommon
708,293208c7a4d5cbd4f220f03e55d691ce52071b6544d87817b60ff8a2fc7ea78ci1,OrdiMutants #3877,3877.0,Gen 1,224.1997556359191,uncommon
709,f064c7917848ec37cf6eb85c7232f8f814d17204f24e0a30dcb74c0cac0ca67di0,OrdiMutants #3479,3479.0,Gen 1,224.09231256414185,uncommon
710,d8a1fdf3d19aa3e141a2cb8244031712775a05bdccf9ad6de956812479f534a1i0,OrdiMutants #1226,1226.0,Gen 1,223.902155283264,uncommon
711,b34ef45bfc536d2d927276760783d60fe688e7ab33c18a7f03dc6239ddf03fd1i5,OrdiMutants #274,274.0,Gen 1,223.8169545031795,uncommon
712,a9fb84d82ac2e1352d7f89425f9fcbc15e02569b82443e7147098bd52a15f4d8i5,OrdiMutants #3230,3230.0,Gen 1,223.600896543423,uncommon
713,fd2d30e0f0b6a69b4d14db1e543996203d1a672cf8c2d782d28518f2e28095e2i0,OrdiMutants #1890,1890.0,Gen 1,223.5973451086866,uncommon
714,ffeff8c1beaa4494fbd00845ef423dde2300c06ccbc9a4d5a84baba8d6b9bdb8i1,OrdiMutants #2018,2018.0,Gen 1,223.57284186173095,uncommon
715,5ef71e534b321c687b77402917ce33e7df781ae245388b291c1f62b69e8b5a24i4,OrdiMutants #1283,1283.0,Gen 1,223.51128094826888,uncommon
716,8477d9a5c91f5a2f509c6c888d94f17976586e40bf2aeb4781ee299fe3015a87i0,OrdiMutants #836,836.0,Gen 1,223.50874722093303,uncommon
717,d07e23a14803c12fcffc48945bafe80da61b64d6ec04fe79b9892ff6fc33df9ci0,OrdiMutants #529,529.0,Gen 1,223.48980967031943,uncommon
718,fd5d521be0005d359bcf656081d4a926385db3147b78ce00591107839dfa8604i2,OrdiMutants #4116,4116.0,Gen 1,223.38827778381136,uncommon
719,b69d57f9b012a2414090a3712df817b24fb6f225cd9149cacbea58b40f5fd08di1,OrdiMutants #355,355.0,Gen 1,223.33897439305545,uncommon
720,0baf5955590ccbf7da280a3ba78ec68a7e943e9d6b419bd49f82c3856e7866e4i2,OrdiMutants #754,754.0,Gen 1,223.30956475837763,uncommon
721,395d8c14c9bcb55d13df3fc76a972c147bd29a8b70a92698850f793f1001439di3,OrdiMutants #1956,1956.0,Gen 1,223.2378340456021,uncommon
